date,return,next_day_return,target_vol_5d,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_lag5,vol_5d,vol_10d,vol_20d,skew_20d,price_ma5_gap,price_ma20_gap,range_pct,vol_change,drawdown_5d,drawdown_20d,vix_level,vix_change_1d,vix_change_5d,vix_ma5,vix_above_20,vix_above_25,spy_tlt_corr_20d
2002-08-27,-0.011615021168644121,-0.02211947036905787,0.2501489722539266,0.006952686558525472,-0.021749146378206862,0.00966575856598571,0.014305589181798294,-0.010643667237259763,0.2450491193878119,0.2783345726217179,0.332115569303719,0.008490834539027055,-0.011858885227518568,0.02783492028622086,0.045136602688250545,0.043542845588396877,-0.02606574828264155,-0.02606574828264155,30.11000061035156,0.007360362167799561,0.017573519941945337,29.059999847412108,1,1,-0.41630945337847236
2002-08-28,-0.02211947036905787,0.00043333256680134314,0.3283287856759082,-0.011615021168644121,0.006952686558525472,-0.021749146378206862,0.00966575856598571,0.014305589181798294,0.24294625440114323,0.2532259443802556,0.34270348107647847,0.11841834008300547,-0.02601464135255117,0.00483380700190037,0.02835880388633306,0.0979137313580111,-0.04737214627562607,-0.04737214627562607,33.31999969482422,0.10660906739965625,0.180304648782317,30.077999877929688,1,1,-0.44448765139193297
2002-08-29,0.00043333256680134314,-0.003914863353938352,0.3105809980416039,-0.02211947036905787,-0.011615021168644121,0.006952686558525472,-0.021749146378206862,0.00966575856598571,0.2074429058692111,0.24127107355721417,0.3275983765670455,0.04858797417855744,-0.016145110657690306,0.0034301491794531294,0.0375719233174549,0.09759460727252671,-0.03275277945599516,-0.04695925214879043,33.66999816894531,0.010504155982194119,0.21333326734938063,31.26199951171875,1,1,-0.42946584369558405
2002-08-30,-0.003914863353938352,-0.038880402946260044,0.3438157725508104,0.00043333256680134314,-0.02211947036905787,-0.011615021168644121,0.006952686558525472,-0.021749146378206862,0.1783427961385791,0.24147777917298313,0.31551557208101333,0.005461540712342971,-0.01405151420927632,-0.0031988817246599633,0.033509439042922945,-0.34705550967139354,-0.03653201772643155,-0.05068298274326955,32.63999938964844,-0.030590995999722703,0.1132332786282495,31.925999450683594,1,1,-0.39408445933509834
2002-09-03,-0.038880402946260044,0.014171975468337622,0.3544941593667849,-0.003914863353938352,0.00043333256680134314,-0.02211947036905787,-0.011615021168644121,0.006952686558525472,0.2501489722539266,0.2636460527099171,0.3212661262789288,-0.083338072380098,-0.03721140827854206,-0.043553617173298295,0.04989358603863786,0.9250729019994962,-0.06244645125032026,-0.08688448605352671,39.970001220703125,0.22457113872922885,0.3372366021039668,33.94199981689453,1,1,-0.5059703006023091
2002-09-04,0.014171975468337622,-0.008523897619093836,0.14940598344346404,-0.038880402946260044,-0.003914863353938352,0.00043333256680134314,-0.02211947036905787,-0.011615021168644121,0.3283287856759082,0.28463241003673206,0.3039984921490299,-0.15655002515256072,-0.01352888193554784,-0.031450173976742116,0.037799832918438706,-0.4046448028655616,-0.028217525109736526,-0.07385170338188402,37.439998626708984,-0.06329753607021871,0.24344064655506625,35.407999420166014,1,1,-0.45147894916315734
2002-09-05,-0.008523897619093836,0.013647965235432127,0.16253648702444273,0.014171975468337622,-0.038880402946260044,-0.003914863353938352,0.00043333256680134314,-0.02211947036905787,0.3105809980416039,0.2629005700092222,0.3001993594047242,0.023207961450531223,-0.014693797966493833,-0.04002397083677391,0.03359731262936302,0.2746556888660508,-0.03646569621029077,-0.08171254653596097,38.86000061035156,0.03792740480042589,0.16626653560227678,36.51599960327148,1,1,-0.46142654522901927
2002-09-06,0.013647965235432127,0.007307010226077028,0.2164338855009512,-0.008523897619093836,0.014171975468337622,-0.038880402946260044,-0.003914863353938352,0.00043333256680134314,0.3438157725508104,0.2708454707916888,0.28126901786452424,-0.10313229989634135,0.0036129847872359146,-0.026332327697496372,0.021121571301630473,-0.5546031606111675,-0.01939383210130852,-0.06909387758686159,36.33000183105469,-0.06510547451260029,0.07900219206316339,37.04800033569336,1,1,-0.49411911760449245
2002-09-09,0.007307010226077028,0.011405937655914418,0.1898182678732285,0.013647965235432127,-0.008523897619093836,0.014171975468337622,-0.038880402946260044,-0.003914863353938352,0.3544941593667849,0.26625825796387576,0.2822714293391392,-0.13136579546529922,0.01350469977128909,-0.018857356882243163,0.043469628985891386,-0.12751377599552816,0.0,-0.06226682473440102,36.45000076293945,0.00330302575933783,0.11672798543309204,37.810000610351565,1,1,-0.5455070317857129
2002-09-10,0.011405937655914418,-0.006235740091486143,0.17971896964605666,0.007307010226077028,0.013647965235432127,-0.008523897619093836,0.014171975468337622,-0.038880402946260044,0.14940598344346404,0.2723746978798845,0.28393988136035,-0.2840216734537172,0.017351570684662223,-0.008182043667842084,0.02056142747029985,0.19736830196405447,0.0,-0.05150986863307774,35.08000183105469,-0.037585703791746194,-0.12234173731062037,36.832000732421875,1,1,-0.5191324957991647
